Datum (MEZ),Residuallast,Day Ahead Auktion (DE-LU)
2025-01-07T02:30+01:00,4986.6,8.9
2025-01-07T02:45+01:00,4930.2,8.9
2025-01-07T03:00+01:00,5425.8,5.01
2025-01-07T03:15+01:00,5366.5,5.01
2025-01-07T03:30+01:00,5405.8,5.01
2025-01-07T03:45+01:00,5617.6,5.01
2025-01-07T04:00+01:00,6540.3,5.13
2025-01-07T04:15+01:00,6753.4,5.13
2025-01-07T04:30+01:00,7252.1,5.13
2025-01-07T04:45+01:00,7940.6,5.13
2025-01-07T05:00+01:00,9168.7,5.8
2025-01-07T05:15+01:00,10061.2,5.8
2025-01-07T05:30+01:00,10668.4,5.8
2025-01-07T05:45+01:00,11811.3,5.8
2025-01-07T06:00+01:00,14015.8,48.86
2025-01-07T06:15+01:00,16188.3,48.86
2025-01-07T06:30+01:00,17591.6,48.86
2025-01-07T06:45+01:00,19444.1,48.86
2025-01-07T07:00+01:00,21096.6,76.83
2025-01-07T07:15+01:00,22378.6,76.83
2025-01-07T07:30+01:00,23552.9,76.83
2025-01-07T07:45+01:00,25053.6,76.83
2025-01-07T08:00+01:00,25348.5,85.08
2025-01-07T08:15+01:00,25836.2,85.08
2025-01-07T08:30+01:00,26276.9,85.08
2025-01-07T08:45+01:00,26396.4,85.08
2025-01-07T09:00+01:00,25530.1,84.24
2025-01-07T09:15+01:00,25814.1,84.24
2025-01-07T09:30+01:00,25563.3,84.24
2025-01-07T09:45+01:00,24987.4,84.24
2025-01-07T10:00+01:00,24115,75.25
2025-01-07T10:15+01:00,23181.3,75.25
2025-01-07T10:30+01:00,22225.4,75.25
2025-01-07T10:45+01:00,21062.5,75.25
2025-01-07T11:00+01:00,20809.4,62.8
2025-01-07T11:15+01:00,20713.9,62.8
2025-01-07T11:30+01:00,19836.3,62.8
2025-01-07T11:45+01:00,19441.2,62.8
2025-01-07T12:00+01:00,19658.8,62.44
2025-01-07T12:15+01:00,19027.9,62.44
2025-01-07T12:30+01:00,19417.3,62.44
2025-01-07T12:45+01:00,19347.5,62.44
2025-01-07T13:00+01:00,18906.8,63.9
2025-01-07T13:15+01:00,19915.5,63.9
2025-01-07T13:30+01:00,21168,63.9
2025-01-07T13:45+01:00,21400.6,63.9
2025-01-07T14:00+01:00,22036.9,72.56
2025-01-07T14:15+01:00,22347.8,72.56
2025-01-07T14:30+01:00,22975.8,72.56
2025-01-07T14:45+01:00,24351.2,72.56
2025-01-07T15:00+01:00,25359.9,78.11
2025-01-07T15:15+01:00,26456.7,78.11
2025-01-07T15:30+01:00,27395.6,78.11
2025-01-07T15:45+01:00,27895.3,78.11
2025-01-07T16:00+01:00,28832.7,79.98
2025-01-07T16:15+01:00,29852.3,79.98
2025-01-07T16:30+01:00,30595.4,79.98
2025-01-07T16:45+01:00,31273.6,79.98
2025-01-07T17:00+01:00,30957.9,96.03
2025-01-07T17:15+01:00,30496.9,96.03
2025-01-07T17:30+01:00,30902.9,96.03
2025-01-07T17:45+01:00,31453.3,96.03
2025-01-07T18:00+01:00,30795.1,101.11
2025-01-07T18:15+01:00,30288.3,101.11
2025-01-07T18:30+01:00,29851.1,101.11
2025-01-07T18:45+01:00,29934.4,101.11
2025-01-07T19:00+01:00,29684.6,86.21
2025-01-07T19:15+01:00,29218.4,86.21
2025-01-07T19:30+01:00,28666.7,86.21
2025-01-07T19:45+01:00,28169.6,86.21
2025-01-07T20:00+01:00,26863.9,78.01
2025-01-07T20:15+01:00,25642.4,78.01
2025-01-07T20:30+01:00,24488.9,78.01
2025-01-07T20:45+01:00,23907.7,78.01
2025-01-07T21:00+01:00,23656,72.45
2025-01-07T21:15+01:00,22625.7,72.45
2025-01-07T21:30+01:00,21691.7,72.45
2025-01-07T21:45+01:00,20953.1,72.45
2025-01-07T22:00+01:00,21885.9,72.45
2025-01-07T22:15+01:00,20919,72.45
2025-01-07T22:30+01:00,20077.8,72.45
2025-01-07T22:45+01:00,19391.7,72.45
2025-01-07T23:00+01:00,18435.4,50.04
2025-01-07T23:15+01:00,17946.3,50.04
2025-01-07T23:30+01:00,17116.4,50.04
2025-01-07T23:45+01:00,16716.6,50.04
2025-01-08T00:00+01:00,15458.2,71.05
2025-01-08T00:15+01:00,15590.7,71.05
2025-01-08T00:30+01:00,15778.8,71.05
2025-01-08T00:45+01:00,15441.1,71.05
2025-01-08T01:00+01:00,14752.7,68.01
2025-01-08T01:15+01:00,14519.4,68.01
2025-01-08T01:30+01:00,14798.5,68.01
2025-01-08T01:45+01:00,14775.8,68.01
2025-01-08T02:00+01:00,14752.5,63.34
2025-01-08T02:15+01:00,15608,63.34
2025-01-08T02:30+01:00,16036.9,63.34
2025-01-08T02:45+01:00,16331.5,63.34
2025-01-08T03:00+01:00,16609,57.01
2025-01-08T03:15+01:00,16572.5,57.01
2025-01-08T03:30+01:00,16868,57.01
2025-01-08T03:45+01:00,17098.9,57.01
2025-01-08T04:00+01:00,18191.4,66.29
2025-01-08T04:15+01:00,17770.3,66.29
2025-01-08T04:30+01:00,17933.2,66.29
2025-01-08T04:45+01:00,18446,66.29
2025-01-08T05:00+01:00,20220.9,72.07
2025-01-08T05:15+01:00,20799,72.07
2025-01-08T05:30+01:00,21966.3,72.07
2025-01-08T05:45+01:00,23443.7,72.07
2025-01-08T06:00+01:00,25334.2,82.7
2025-01-08T06:15+01:00,27245.9,82.7
2025-01-08T06:30+01:00,29317.3,82.7
2025-01-08T06:45+01:00,30649.2,82.7
2025-01-08T07:00+01:00,32303.3,100.73
2025-01-08T07:15+01:00,32913.5,100.73
2025-01-08T07:30+01:00,33402.1,100.73
2025-01-08T07:45+01:00,34554.1,100.73
2025-01-08T08:00+01:00,35650.1,128.22
2025-01-08T08:15+01:00,37169.5,128.22
2025-01-08T08:30+01:00,37482.3,128.22
2025-01-08T08:45+01:00,37122.3,128.22
2025-01-08T09:00+01:00,37284.8,108.18
2025-01-08T09:15+01:00,38103.3,108.18
2025-01-08T09:30+01:00,38426.2,108.18
2025-01-08T09:45+01:00,38728.4,108.18
2025-01-08T10:00+01:00,37882.4,94.65
2025-01-08T10:15+01:00,37586.3,94.65
2025-01-08T10:30+01:00,37372.5,94.65
2025-01-08T10:45+01:00,37368,94.65
2025-01-08T11:00+01:00,36690.3,100.01
2025-01-08T11:15+01:00,36749,100.01
2025-01-08T11:30+01:00,36511.3,100.01
2025-01-08T11:45+01:00,36498.1,100.01
2025-01-08T12:00+01:00,37637.5,89.99
2025-01-08T12:15+01:00,37738.1,89.99
2025-01-08T12:30+01:00,37770.8,89.99
2025-01-08T12:45+01:00,38264,89.99
2025-01-08T13:00+01:00,39965.5,97.2
2025-01-08T13:15+01:00,40332.8,97.2
2025-01-08T13:30+01:00,41049.3,97.2
2025-01-08T13:45+01:00,41770.8,97.2
2025-01-08T14:00+01:00,41817.3,110.19
2025-01-08T14:15+01:00,41960.9,110.19
2025-01-08T14:30+01:00,43322.4,110.19
2025-01-08T14:45+01:00,44505.6,110.19
2025-01-08T15:00+01:00,45046.6,127.8
2025-01-08T15:15+01:00,45639,127.8
2025-01-08T15:30+01:00,45625.9,127.8
2025-01-08T15:45+01:00,45950.3,127.8
2025-01-08T16:00+01:00,46433.8,135.82
2025-01-08T16:15+01:00,46376.9,135.82
2025-01-08T16:30+01:00,46987.2,135.82
2025-01-08T16:45+01:00,47424.9,135.82
2025-01-08T17:00+01:00,48087.1,155.46
2025-01-08T17:15+01:00,48393,155.46
2025-01-08T17:30+01:00,48925.1,155.46
2025-01-08T17:45+01:00,48842.8,155.46
2025-01-08T18:00+01:00,48283.3,149.23
2025-01-08T18:15+01:00,48237.5,149.23
2025-01-08T18:30+01:00,48384,149.23
2025-01-08T18:45+01:00,48739.4,149.23
2025-01-08T19:00+01:00,48222,146.48
2025-01-08T19:15+01:00,47174.7,146.48
2025-01-08T19:30+01:00,47097.9,146.48
2025-01-08T19:45+01:00,46839,146.48
2025-01-08T20:00+01:00,46677.9,136.86
2025-01-08T20:15+01:00,46218.7,136.86
2025-01-08T20:30+01:00,45812.6,136.86
2025-01-08T20:45+01:00,45417.1,136.86
2025-01-08T21:00+01:00,44698.5,127.86
2025-01-08T21:15+01:00,44230.8,127.86
2025-01-08T21:30+01:00,43701.8,127.86
2025-01-08T21:45+01:00,43095.5,127.86
2025-01-08T22:00+01:00,43600.5,115.92
2025-01-08T22:15+01:00,42654.3,115.92
2025-01-08T22:30+01:00,41887,115.92
2025-01-08T22:45+01:00,41041.9,115.92
2025-01-08T23:00+01:00,39551.7,103.59
2025-01-08T23:15+01:00,39022.4,103.59
2025-01-08T23:30+01:00,38413.8,103.59
2025-01-08T23:45+01:00,37631.3,103.59
2025-01-09T00:00+01:00,36731.1,101.44
2025-01-09T00:15+01:00,36096.2,101.44
2025-01-09T00:30+01:00,36010.7,101.44
2025-01-09T00:45+01:00,35232,101.44
2025-01-09T01:00+01:00,34982.8,100
2025-01-09T01:15+01:00,34813.2,100
2025-01-09T01:30+01:00,34532.3,100
2025-01-09T01:45+01:00,34715.4,100
2025-01-09T02:00+01:00,34452.2,98.77
2025-01-09T02:15+01:00,34835.7,98.77
2025-01-09T02:30+01:00,34965.7,98.77
2025-01-09T02:45+01:00,34749.8,98.77
2025-01-09T03:00+01:00,34776.2,95.22
2025-01-09T03:15+01:00,34810.4,95.22
2025-01-09T03:30+01:00,34540.7,95.22
2025-01-09T03:45+01:00,34468.9,95.22
2025-01-09T04:00+01:00,34663.2,98.28
2025-01-09T04:15+01:00,34646.4,98.28
2025-01-09T04:30+01:00,34912.5,98.28
2025-01-09T04:45+01:00,35779.9,98.28
2025-01-09T05:00+01:00,37182.9,102.65
2025-01-09T05:15+01:00,37635.1,102.65
2025-01-09T05:30+01:00,38342.4,102.65
2025-01-09T05:45+01:00,39980.6,102.65
2025-01-09T06:00+01:00,42728.6,133.54
2025-01-09T06:15+01:00,44766.5,133.54
2025-01-09T06:30+01:00,46340,133.54
2025-01-09T06:45+01:00,48078.7,133.54
2025-01-09T07:00+01:00,50088.3,148.8
2025-01-09T07:15+01:00,51702.5,148.8
2025-01-09T07:30+01:00,52995,148.8
2025-01-09T07:45+01:00,54112.7,148.8
2025-01-09T08:00+01:00,55145.8,164.88
2025-01-09T08:15+01:00,55370.7,164.88
2025-01-09T08:30+01:00,55227.1,164.88
2025-01-09T08:45+01:00,54956.8,164.88
2025-01-09T09:00+01:00,53981.8,156.15
2025-01-09T09:15+01:00,53880.7,156.15
2025-01-09T09:30+01:00,53501.9,156.15
2025-01-09T09:45+01:00,53199.7,156.15
2025-01-09T10:00+01:00,52508.1,147.64
2025-01-09T10:15+01:00,51880.5,147.64
2025-01-09T10:30+01:00,51628.5,147.64
2025-01-09T10:45+01:00,51923.4,147.64
2025-01-09T11:00+01:00,51929.3,140.21
2025-01-09T11:15+01:00,51599.1,140.21
2025-01-09T11:30+01:00,51118,140.21
2025-01-09T11:45+01:00,51547.8,140.21
2025-01-09T12:00+01:00,51980,128.18
2025-01-09T12:15+01:00,51824.2,128.18
2025-01-09T12:30+01:00,51975,128.18
2025-01-09T12:45+01:00,52467.1,128.18
2025-01-09T13:00+01:00,52896.7,121.15
2025-01-09T13:15+01:00,52127.3,121.15
2025-01-09T13:30+01:00,51942.9,121.15
2025-01-09T13:45+01:00,51899.6,121.15
2025-01-09T14:00+01:00,51747.3,123.95
2025-01-09T14:15+01:00,51311.4,123.95
2025-01-09T14:30+01:00,51124.2,123.95
2025-01-09T14:45+01:00,50782.8,123.95
2025-01-09T15:00+01:00,51030.1,127.53
2025-01-09T15:15+01:00,50200.5,127.53
2025-01-09T15:30+01:00,49210.9,127.53
2025-01-09T15:45+01:00,48621.6,127.53
2025-01-09T16:00+01:00,48579.4,123.75
2025-01-09T16:15+01:00,47529.2,123.75
2025-01-09T16:30+01:00,47102.9,123.75
2025-01-09T16:45+01:00,47353.3,123.75
2025-01-09T17:00+01:00,47632.3,130.91
2025-01-09T17:15+01:00,47550.2,130.91
2025-01-09T17:30+01:00,47275.5,130.91
2025-01-09T17:45+01:00,46837.6,130.91
2025-01-09T18:00+01:00,45898.5,134.75
2025-01-09T18:15+01:00,45125.5,134.75
2025-01-09T18:30+01:00,44983.6,134.75
2025-01-09T18:45+01:00,43806.2,134.75
2025-01-09T19:00+01:00,42982.8,125.44
2025-01-09T19:15+01:00,41568.9,125.44
2025-01-09T19:30+01:00,40883.5,125.44
2025-01-09T19:45+01:00,40467.1,125.44
2025-01-09T20:00+01:00,39530.5,119.23
2025-01-09T20:15+01:00,38037.1,119.23
2025-01-09T20:30+01:00,36690.4,119.23
2025-01-09T20:45+01:00,34730.2,119.23
2025-01-09T21:00+01:00,34122.7,104.99
2025-01-09T21:15+01:00,33785.2,104.99
2025-01-09T21:30+01:00,33038.7,104.99
2025-01-09T21:45+01:00,31682.9,104.99
2025-01-09T22:00+01:00,32146,101.1
2025-01-09T22:15+01:00,31066.2,101.1
2025-01-09T22:30+01:00,29955.2,101.1
2025-01-09T22:45+01:00,28674.5,101.1
2025-01-09T23:00+01:00,27780.2,88.19
2025-01-09T23:15+01:00,27038.1,88.19
2025-01-09T23:30+01:00,25803.7,88.19
2025-01-09T23:45+01:00,25316.3,88.19
2025-01-10T00:00+01:00,25692.1,84.79
2025-01-10T00:15+01:00,24611.9,84.79
2025-01-10T00:30+01:00,23168.5,84.79
2025-01-10T00:45+01:00,22495.9,84.79
2025-01-10T01:00+01:00,21946.1,80.23
2025-01-10T01:15+01:00,21195.1,80.23
2025-01-10T01:30+01:00,20673.7,80.23
2025-01-10T01:45+01:00,20817.5,80.23
2025-01-10T02:00+01:00,20325.4,71.29
2025-01-10T02:15+01:00,19853.7,71.29
2025-01-10T02:30+01:00,19899.9,71.29
2025-01-10T02:45+01:00,19908.2,71.29
2025-01-10T03:00+01:00,20313.3,69.05
2025-01-10T03:15+01:00,20414.9,69.05
2025-01-10T03:30+01:00,20789.6,69.05
2025-01-10T03:45+01:00,20649.2,69.05
2025-01-10T04:00+01:00,21627.6,69.89
2025-01-10T04:15+01:00,21923.8,69.89
2025-01-10T04:30+01:00,22517.6,69.89
2025-01-10T04:45+01:00,23320.9,69.89
2025-01-10T05:00+01:00,24614,83.9
2025-01-10T05:15+01:00,25038.7,83.9
2025-01-10T05:30+01:00,25939.3,83.9
2025-01-10T05:45+01:00,27147.3,83.9
2025-01-10T06:00+01:00,29548.9,99.09
2025-01-10T06:15+01:00,31255.6,99.09
2025-01-10T06:30+01:00,32638.9,99.09
2025-01-10T06:45+01:00,34507.5,99.09
2025-01-10T07:00+01:00,37046.3,123.92
2025-01-10T07:15+01:00,38340.3,123.92
2025-01-10T07:30+01:00,39552,123.92
2025-01-10T07:45+01:00,40721.4,123.92
2025-01-10T08:00+01:00,41539.6,139.47
2025-01-10T08:15+01:00,42172.2,139.47
2025-01-10T08:30+01:00,42367.6,139.47
2025-01-10T08:45+01:00,42301.5,139.47
2025-01-10T09:00+01:00,42197.2,136.92
2025-01-10T09:15+01:00,42195.3,136.92
2025-01-10T09:30+01:00,42113.4,136.92
2025-01-10T09:45+01:00,41746.2,136.92
2025-01-10T10:00+01:00,40913,123.57
2025-01-10T10:15+01:00,40652,123.57
2025-01-10T10:30+01:00,40767.3,123.57
2025-01-10T10:45+01:00,40985.3,123.57
2025-01-10T11:00+01:00,40255.2,113.59
2025-01-10T11:15+01:00,39425.3,113.59
2025-01-10T11:30+01:00,39146.5,113.59
2025-01-10T11:45+01:00,39473.4,113.59
2025-01-10T12:00+01:00,39423,107.43
2025-01-10T12:15+01:00,39237.5,107.43
2025-01-10T12:30+01:00,38826.3,107.43
2025-01-10T12:45+01:00,39088,107.43
2025-01-10T13:00+01:00,38403,105.01
2025-01-10T13:15+01:00,38552.5,105.01
2025-01-10T13:30+01:00,38079.6,105.01
2025-01-10T13:45+01:00,38208.1,105.01
2025-01-10T14:00+01:00,38474.8,110.01
2025-01-10T14:15+01:00,39002.2,110.01
2025-01-10T14:30+01:00,39672.3,110.01
2025-01-10T14:45+01:00,40446,110.01
2025-01-10T15:00+01:00,42158.5,128.69
2025-01-10T15:15+01:00,43128.3,128.69
2025-01-10T15:30+01:00,43993.7,128.69
2025-01-10T15:45+01:00,44425.9,128.69
2025-01-10T16:00+01:00,45442.2,134.87
2025-01-10T16:15+01:00,45632.4,134.87
2025-01-10T16:30+01:00,46373.8,134.87
2025-01-10T16:45+01:00,47420.6,134.87
2025-01-10T17:00+01:00,48723,142.56
2025-01-10T17:15+01:00,48606.9,142.56
2025-01-10T17:30+01:00,48308.4,142.56
2025-01-10T17:45+01:00,48213.6,142.56
2025-01-10T18:00+01:00,47687.7,144.12
2025-01-10T18:15+01:00,47424.6,144.12
2025-01-10T18:30+01:00,47348.1,144.12
2025-01-10T18:45+01:00,47517.3,144.12
2025-01-10T19:00+01:00,47204.9,141.05
2025-01-10T19:15+01:00,46782.4,141.05
2025-01-10T19:30+01:00,46282.8,141.05
2025-01-10T19:45+01:00,45801.6,141.05
2025-01-10T20:00+01:00,45023.2,134.82
2025-01-10T20:15+01:00,44239.8,134.82
2025-01-10T20:30+01:00,43457.9,134.82
2025-01-10T20:45+01:00,42894.8,134.82
2025-01-10T21:00+01:00,42107.6,122.51
2025-01-10T21:15+01:00,41562.7,122.51
2025-01-10T21:30+01:00,41063.4,122.51
2025-01-10T21:45+01:00,40411.8,122.51
2025-01-10T22:00+01:00,40291.1,119.77
2025-01-10T22:15+01:00,39687.9,119.77
2025-01-10T22:30+01:00,39051.9,119.77
2025-01-10T22:45+01:00,38487.9,119.77
2025-01-10T23:00+01:00,37986.1,111.71
2025-01-10T23:15+01:00,37396.7,111.71
2025-01-10T23:30+01:00,36402.1,111.71
2025-01-10T23:45+01:00,35954.1,111.71
2025-01-11T00:00+01:00,35531.6,106.64
2025-01-11T00:15+01:00,35021.4,106.64
2025-01-11T00:30+01:00,34483.6,106.64
2025-01-11T00:45+01:00,33824.2,106.64
2025-01-11T01:00+01:00,32797.9,98.99
2025-01-11T01:15+01:00,32160.4,98.99
2025-01-11T01:30+01:00,31766.7,98.99
2025-01-11T01:45+01:00,31170.2,98.99
2025-01-11T02:00+01:00,30230.2,95.71
2025-01-11T02:15+01:00,29709.4,95.71
2025-01-11T02:30+01:00,29697.3,95.71
2025-01-11T02:45+01:00,29779.3,95.71
2025-01-11T03:00+01:00,29698.9,89.45
2025-01-11T03:15+01:00,29438.5,89.45
2025-01-11T03:30+01:00,29080.1,89.45
2025-01-11T03:45+01:00,29209.9,89.45
2025-01-11T04:00+01:00,29355.6,88.35
2025-01-11T04:15+01:00,29237.4,88.35
2025-01-11T04:30+01:00,29061.9,88.35
2025-01-11T04:45+01:00,28982.9,88.35
2025-01-11T05:00+01:00,29246.1,88.4
2025-01-11T05:15+01:00,29296.6,88.4
2025-01-11T05:30+01:00,29000.2,88.4
2025-01-11T05:45+01:00,28408.3,88.4
2025-01-11T06:00+01:00,28415.4,88.13
2025-01-11T06:15+01:00,28934.4,88.13
2025-01-11T06:30+01:00,29119.1,88.13
2025-01-11T06:45+01:00,29453.4,88.13
2025-01-11T07:00+01:00,29998.9,94.68
2025-01-11T07:15+01:00,30128.6,94.68
2025-01-11T07:30+01:00,30374.9,94.68
2025-01-11T07:45+01:00,31120.3,94.68
2025-01-11T08:00+01:00,32161.3,107.65
2025-01-11T08:15+01:00,32582.6,107.65
2025-01-11T08:30+01:00,32650,107.65
2025-01-11T08:45+01:00,32099.3,107.65
2025-01-11T09:00+01:00,31761.3,103.14
2025-01-11T09:15+01:00,31573.3,103.14
2025-01-11T09:30+01:00,31315.1,103.14
2025-01-11T09:45+01:00,31000.3,103.14
2025-01-11T10:00+01:00,30631.4,101.13
2025-01-11T10:15+01:00,29678.2,101.13
2025-01-11T10:30+01:00,28964.2,101.13
2025-01-11T10:45+01:00,28173.6,101.13
2025-01-11T11:00+01:00,27530.6,99.56
2025-01-11T11:15+01:00,27230.9,99.56
2025-01-11T11:30+01:00,27518.9,99.56
2025-01-11T11:45+01:00,27476.6,99.56
2025-01-11T12:00+01:00,27211.4,96.74
2025-01-11T12:15+01:00,26904.5,96.74
2025-01-11T12:30+01:00,26703.1,96.74
2025-01-11T12:45+01:00,26541.1,96.74
2025-01-11T13:00+01:00,26465,93.15
2025-01-11T13:15+01:00,26372.2,93.15
2025-01-11T13:30+01:00,26627.2,93.15
2025-01-11T13:45+01:00,26854.1,93.15
2025-01-11T14:00+01:00,26818.5,94.9
2025-01-11T14:15+01:00,26757.4,94.9
2025-01-11T14:30+01:00,26721.4,94.9
2025-01-11T14:45+01:00,27626.5,94.9
2025-01-11T15:00+01:00,29070.6,104.89
2025-01-11T15:15+01:00,29213.4,104.89
2025-01-11T15:30+01:00,29475.1,104.89
2025-01-11T15:45+01:00,29679.1,104.89
2025-01-11T16:00+01:00,30424.1,112.12
2025-01-11T16:15+01:00,30685.7,112.12
2025-01-11T16:30+01:00,31171.5,112.12
2025-01-11T16:45+01:00,31947.2,112.12
2025-01-11T17:00+01:00,33133.7,119.8
2025-01-11T17:15+01:00,33367,119.8
2025-01-11T17:30+01:00,33960.5,119.8
2025-01-11T17:45+01:00,34299,119.8
2025-01-11T18:00+01:00,34215.9,122.34
2025-01-11T18:15+01:00,34187.1,122.34
2025-01-11T18:30+01:00,33858.6,122.34
2025-01-11T18:45+01:00,33420.7,122.34
2025-01-11T19:00+01:00,33470.2,114.85
2025-01-11T19:15+01:00,33348.8,114.85
2025-01-11T19:30+01:00,33269.2,114.85
2025-01-11T19:45+01:00,32895.3,114.85
2025-01-11T20:00+01:00,32159.8,111.19
2025-01-11T20:15+01:00,31406.5,111.19
2025-01-11T20:30+01:00,31101,111.19
2025-01-11T20:45+01:00,30873.4,111.19
2025-01-11T21:00+01:00,30493.5,104.8
2025-01-11T21:15+01:00,30533.9,104.8
2025-01-11T21:30+01:00,30206.3,104.8
2025-01-11T21:45+01:00,30080.3,104.8
2025-01-11T22:00+01:00,31156.7,103.07
2025-01-11T22:15+01:00,30866.4,103.07
2025-01-11T22:30+01:00,30730.6,103.07
2025-01-11T22:45+01:00,30420.9,103.07
2025-01-11T23:00+01:00,30364.9,105.69
2025-01-11T23:15+01:00,30228.8,105.69
2025-01-11T23:30+01:00,29839.1,105.69
2025-01-11T23:45+01:00,29709.5,105.69
2025-01-12T00:00+01:00,28814.3,83.58
2025-01-12T00:15+01:00,28242.4,83.58
2025-01-12T00:30+01:00,27617.7,83.58
2025-01-12T00:45+01:00,27481.4,83.58
2025-01-12T01:00+01:00,27541.9,83.79
2025-01-12T01:15+01:00,27554.7,83.79
2025-01-12T01:30+01:00,27989.9,83.79
2025-01-12T01:45+01:00,27931.2,83.79
2025-01-12T02:00+01:00,28230.5,86.75
2025-01-12T02:15+01:00,28099.1,86.75
2025-01-12T02:30+01:00,27953.3,86.75
2025-01-12T02:45+01:00,27812.6,86.75
2025-01-12T03:00+01:00,27451.4,84.2
2025-01-12T03:15+01:00,27245,84.2
2025-01-12T03:30+01:00,27371.8,84.2
2025-01-12T03:45+01:00,27319.4,84.2
2025-01-12T04:00+01:00,26872,85
2025-01-12T04:15+01:00,26827.2,85
2025-01-12T04:30+01:00,26924.8,85
2025-01-12T04:45+01:00,27001.4,85
2025-01-12T05:00+01:00,27078.1,83.75
2025-01-12T05:15+01:00,27151.2,83.75
2025-01-12T05:30+01:00,27403.9,83.75
2025-01-12T05:45+01:00,27849,83.75
2025-01-12T06:00+01:00,27713.4,85.9
2025-01-12T06:15+01:00,28090.7,85.9
2025-01-12T06:30+01:00,28895.7,85.9
2025-01-12T06:45+01:00,29787.2,85.9
2025-01-12T07:00+01:00,31144.5,101.75
2025-01-12T07:15+01:00,31650.7,101.75
2025-01-12T07:30+01:00,32606.7,101.75
2025-01-12T07:45+01:00,33899.3,101.75
2025-01-12T08:00+01:00,35580.2,114.67
2025-01-12T08:15+01:00,36381.7,114.67
2025-01-12T08:30+01:00,37416.5,114.67
2025-01-12T08:45+01:00,38001.1,114.67
2025-01-12T09:00+01:00,37692.3,120.07
2025-01-12T09:15+01:00,37990.3,120.07
2025-01-12T09:30+01:00,38276.3,120.07
2025-01-12T09:45+01:00,38447.6,120.07
2025-01-12T10:00+01:00,38022.2,117.77
2025-01-12T10:15+01:00,37499.7,117.77
2025-01-12T10:30+01:00,37112.4,117.77
2025-01-12T10:45+01:00,37176,117.77
2025-01-12T11:00+01:00,37153.1,105.61
2025-01-12T11:15+01:00,37025.4,105.61
2025-01-12T11:30+01:00,36836.1,105.61
2025-01-12T11:45+01:00,36651.3,105.61
2025-01-12T12:00+01:00,36180.7,102.99
2025-01-12T12:15+01:00,35402.3,102.99
2025-01-12T12:30+01:00,34593.6,102.99
2025-01-12T12:45+01:00,34183,102.99
2025-01-12T13:00+01:00,33242.6,99.61
2025-01-12T13:15+01:00,32910.5,99.61
2025-01-12T13:30+01:00,32688.5,99.61
2025-01-12T13:45+01:00,32834.3,99.61
2025-01-12T14:00+01:00,33653.4,104.74
2025-01-12T14:15+01:00,34404.4,104.74
2025-01-12T14:30+01:00,35201.7,104.74
2025-01-12T14:45+01:00,36605.9,104.74
2025-01-12T15:00+01:00,38032.5,118.7
2025-01-12T15:15+01:00,39817.4,118.7
2025-01-12T15:30+01:00,41800.4,118.7
2025-01-12T15:45+01:00,43441.5,118.7
2025-01-12T16:00+01:00,45379.8,132.92
2025-01-12T16:15+01:00,46888.1,132.92
2025-01-12T16:30+01:00,48263,132.92
2025-01-12T16:45+01:00,49491.8,132.92
2025-01-12T17:00+01:00,50700.6,141
2025-01-12T17:15+01:00,51857.3,141
2025-01-12T17:30+01:00,52943,141
2025-01-12T17:45+01:00,53496.1,141
2025-01-12T18:00+01:00,54036.4,146.66
2025-01-12T18:15+01:00,53707.8,146.66
2025-01-12T18:30+01:00,53526.1,146.66
2025-01-12T18:45+01:00,53401.7,146.66
2025-01-12T19:00+01:00,53210.8,143.66
2025-01-12T19:15+01:00,52680.6,143.66
2025-01-12T19:30+01:00,52252.3,143.66
2025-01-12T19:45+01:00,52123.8,143.66
2025-01-12T20:00+01:00,51341.5,134.86
2025-01-12T20:15+01:00,50981.2,134.86
2025-01-12T20:30+01:00,50366.4,134.86
2025-01-12T20:45+01:00,49607,134.86
2025-01-12T21:00+01:00,49705.7,127.49
2025-01-12T21:15+01:00,49960.8,127.49
2025-01-12T21:30+01:00,49995.9,127.49
2025-01-12T21:45+01:00,50117.9,127.49
2025-01-12T22:00+01:00,50365.9,121.2
2025-01-12T22:15+01:00,50307,121.2
2025-01-12T22:30+01:00,49884.8,121.2
2025-01-12T22:45+01:00,49307,121.2
2025-01-12T23:00+01:00,49148,114.9
2025-01-12T23:15+01:00,48501.1,114.9
2025-01-12T23:30+01:00,48069.7,114.9
2025-01-12T23:45+01:00,47695.9,114.9
2025-01-13T00:00+01:00,46917.6,112.39
2025-01-13T00:15+01:00,46636.4,112.39
2025-01-13T00:30+01:00,46297.7,112.39
2025-01-13T00:45+01:00,45985.4,112.39
2025-01-13T01:00+01:00,45620.5,105.07
2025-01-13T01:15+01:00,45591.1,105.07
2025-01-13T01:30+01:00,45257.4,105.07
2025-01-13T01:45+01:00,45423,105.07
2025-01-13T02:00+01:00,45189.9,104.46
2025-01-13T02:15+01:00,44891.5,104.46
2025-01-13T02:30+01:00,44908.4,104.46
2025-01-13T02:45+01:00,44794,104.46
2025-01-13T03:00+01:00,44297.3,100.37
2025-01-13T03:15+01:00,44374.7,100.37
2025-01-13T03:30+01:00,44196.9,100.37
2025-01-13T03:45+01:00,43891.9,100.37
2025-01-13T04:00+01:00,43700.8,100
2025-01-13T04:15+01:00,43917.1,100
2025-01-13T04:30+01:00,44068.1,100
2025-01-13T04:45+01:00,44301.2,100
2025-01-13T05:00+01:00,45939.7,110.11
