Date;Consumption;Production;Battery Charging;Battery Discharging;"Battery 
BYD B-BOX H with Kostal PLENTICORE plus and Energy Manager EM300-LR - SOC";"Inverter 
Kostal PLENTICORE plus - currentPower";"Inverter 
Kostal PLENTICORE plus - activeDevice";"Smart Meter 
KOSTAL EM - currentPower";"Smart Meter 
KOSTAL EM - activeDevice";"Energy Measurement 
Wärmepumpe Innen - currentPower";"Energy Measurement 
Wärmepumpe Innen - activeDevice";"Energy Measurement 
Wärmepumpe Außen - currentPower";"Energy Measurement 
Wärmepumpe Außen - activeDevice";"Car Charging 
KEBA Wallbox P30 - currentPower";"Car Charging 
KEBA Wallbox P30 - activeDevice";"Heatpump 
PV Ready Switch - currentPower 
";"Heatpump 
PV Ready Switch - activeDevice 
";"Heatpump 
PV Ready Switch - currentWaterTemp 
"
2025-06-05T21:00:00+02:00;413;11;0;403;87;12;1;-15;1;5;1;7;1;0;0;0;0;
2025-06-05T21:15:00+02:00;449;1;0;430;86;0;0;14,67;1;5;1;7;1;0;0;0;0;
2025-06-05T21:30:00+02:00;2079;0;0;2054;81;1;1;9,33;1;5;1;7;1;0;0;0;0;
2025-06-05T21:45:00+02:00;497;1;0;498;79;0,67;1;3,33;1;13,33;1;79,67;1;0;0;0;0;
2025-06-05T22:00:00+02:00;2624;0;0;2622;75;0;0;11,67;1;29,67;1;2131,33;1;0;0;0;0;
2025-06-05T22:15:00+02:00;3430;0;0;3408;67;0;0;-3,33;1;44,33;1;2823,67;1;0;0;0;0;
2025-06-05T22:30:00+02:00;1593;0;0;1583;60;0;0;-16,67;1;28,33;1;1106;1;0;0;0;0;
2025-06-05T22:45:00+02:00;599;0;0;587;58;0;0;-19;1;5;1;7;1;0;0;0;0;
2025-06-05T23:00:00+02:00;544;0;0;550;57;0;0;5,33;1;5;1;7;1;0;0;0;0;
2025-06-05T23:15:00+02:00;443;0;0;439;55;0;0;11;1;5;1;7;1;0;0;0;0;
2025-06-05T23:30:00+02:00;432;0;0;412;54;0;0;-22;1;5;1;7;1;0;0;0;0;
2025-06-05T23:45:00+02:00;393;0;0;382;53;0;0;-3,33;1;5;1;7;1;0;0;0;0;
2025-06-06T00:00:00+02:00;457;0;0;405;52;0;0;18,33;1;5;1;7;1;0;0;0;0;
2025-06-06T00:15:00+02:00;428;0;0;417;51;0;0;8,67;1;5;1;7;1;0;0;0;0;
2025-06-06T00:30:00+02:00;295;0;0;298;50;0;0;3,67;1;5;1;7;1;0;0;0;0;
2025-06-06T00:45:00+02:00;246;0;0;241;49;0;0;12,67;1;5;1;7;1;0;0;0;0;
2025-06-06T01:00:00+02:00;269;0;0;272;49;0;0;-13,67;1;5;1;7;1;0;0;0;0;
2025-06-06T01:15:00+02:00;286;0;0;288;48;0;0;-10,67;1;5;1;7;1;0;0;0;0;
2025-06-06T01:30:00+02:00;287;0;0;283;47;0;0;-19;1;5;1;7;1;0;0;0;0;
2025-06-06T01:45:00+02:00;247;0;0;247;46;0;0;-4,67;1;5;1;7;1;0;0;0;0;
2025-06-06T02:00:00+02:00;251;0;0;251;46;0;0;-2,67;1;5;1;7;1;0;0;0;0;
2025-06-06T02:15:00+02:00;313;0;0;295;45;0;0;-7;1;5;1;7;1;0;0;0;0;
2025-06-06T02:30:00+02:00;310;0;0;282;44;0;0;-6,33;1;5;1;7;1;0;0;0;0;
2025-06-06T02:45:00+02:00;266;0;0;267;43;0;0;-1,33;1;5;1;7;1;0;0;0;0;
2025-06-06T03:00:00+02:00;256;0;0;251;43;0;0;21;1;5;1;7;1;0;0;0;0;
2025-06-06T03:15:00+02:00;315;0;0;308;42;0;0;-11,67;1;5;1;7;1;0;0;0;0;
2025-06-06T03:30:00+02:00;283;0;0;282;41;0;0;3,67;1;5;1;7;1;0;0;0;0;
2025-06-06T03:45:00+02:00;269;0;0;255;40;0;0;2;1;5;1;7;1;0;0;0;0;
2025-06-06T04:00:00+02:00;245;0;0;230;40;0;0;-3,67;1;5;1;7;1;0;0;0;0;
2025-06-06T04:15:00+02:00;318;0;0;300;39;0;0;12,67;1;5;1;7;1;0;0;0;0;
2025-06-06T04:30:00+02:00;289;1;0;282;38;0,67;1;-9;1;5;1;7;1;0;0;0;0;
2025-06-06T04:45:00+02:00;272;1;0;252;37;2;1;-5,67;1;5;1;7;1;0;0;0;0;
2025-06-06T05:00:00+02:00;240;1;0;228;37;1,33;1;9,33;1;5;1;7;1;0;0;0;0;
2025-06-06T05:15:00+02:00;299;1;0;298;36;0,33;1;-4,67;1;5;1;7;1;0;0;0;0;
2025-06-06T05:30:00+02:00;310;2;0;298;35;1;1;-4,33;1;5;1;7;1;0;0;0;0;
2025-06-06T05:45:00+02:00;232;5;0;236;34;4,67;1;-1,33;1;5;1;7;1;0;0;0;0;
2025-06-06T06:00:00+02:00;181;12;0;163;34;16,33;1;3,33;1;5;1;7;1;0;0;0;0;
2025-06-06T06:15:00+02:00;253;82;0;164;34;83;1;-3;1;5;1;7;1;0;0;0;0;
2025-06-06T06:30:00+02:00;248;141;0;95;33;143;1;-6,67;1;5;1;7;1;0;0;0;0;
2025-06-06T06:45:00+02:00;218;135;0;86;33;137,67;1;-7,67;1;5;1;7;1;0;0;0;0;
2025-06-06T07:00:00+02:00;189;312;0;19;33;313,33;1;-146;1;5;1;7;1;0;0;0;0;
2025-06-06T07:15:00+02:00;261;362;0;28;33;366;1;-147;1;5;1;7;1;0;0;0;0;
2025-06-06T07:30:00+02:00;242;913;0;23;33;915;1;-707,33;1;5;1;7;1;0;0;0;0;
2025-06-06T07:45:00+02:00;216;640;0;20;33;637,67;1;-438,67;1;5;1;7;1;0;0;0;0;
2025-06-06T08:00:00+02:00;183;1303;0;19;33;1306,67;1;-1128,33;1;5;1;7;1;0;0;0;0;
2025-06-06T08:15:00+02:00;269;1532;0;20;33;1530;1;-1266,33;1;5;1;35;1;0;0;0;0;
2025-06-06T08:30:00+02:00;290;2036;0;20;33;2043;1;-1774,33;1;5;1;56;1;0;0;0;0;
2025-06-06T08:45:00+02:00;221;2601;0;21;33;2606,33;1;-2427,67;1;5;1;7;1;0;0;0;0;
2025-06-06T09:00:00+02:00;210;3091;0;22;33;3068,67;1;-2908;1;5;1;7;1;0;0;0;0;
2025-06-06T09:15:00+02:00;763;2694;0;27;33;2685,33;1;-1910,67;1;5,33;1;7;1;0;0;0;0;
2025-06-06T09:30:00+02:00;703;3704;0;36;33;3744,33;1;-3077;1;5,33;1;47,67;1;0;0;0;0;
2025-06-06T09:45:00+02:00;368;3037;0;22;33;3045,67;1;-2768;1;5;1;60,33;1;0;0;0;0;
2025-06-06T10:00:00+02:00;219;1994;1450;0;35;1988,33;1;-315;1;5;1;7;1;0;0;0;0;
2025-06-06T10:15:00+02:00;282;1540;1237;0;38;1537,33;1;-2,33;1;5;1;7;1;0;0;0;0;
2025-06-06T10:30:00+02:00;261;1271;1009;0;40;1272;1;2;1;5;1;7;1;0;0;0;0;
2025-06-06T10:45:00+02:00;568;2250;1681;0;44;2254;1;5;1;5;1;7;1;0;0;0;0;
2025-06-06T11:00:00+02:00;331;2316;1971;0;48;2316,67;1;-22;1;5;1;7;1;0;0;0;0;
2025-06-06T11:15:00+02:00;485;2200;1712;0;53;2200,67;1;-1,67;1;17;1;215,33;1;0;0;0;0;
2025-06-06T11:30:00+02:00;2678;2170;53;539;53;2164,33;1;10;1;31,67;1;2443;1;0;0;0;0;
2025-06-06T11:45:00+02:00;3007;2792;63;279;52;2786,67;1;-7;1;48,33;1;2783,67;1;0;0;0;0;
2025-06-06T12:00:00+02:00;673;2024;1353;10;54;2018,33;1;-6,33;1;17,33;1;418,67;1;0;0;0;0;
2025-06-06T12:15:00+02:00;331;3400;2308;0;59;3379,67;1;-795;1;5;1;7;1;0;0;0;0;
2025-06-06T12:30:00+02:00;344;4370;2937;0;65;4322;1;-1003,67;1;5;1;7;1;0;0;0;0;
2025-06-06T12:45:00+02:00;3563;3880;713;407;68;3880;1;-9,33;1;5;1;7;1;0;0;0;0;
2025-06-06T13:00:00+02:00;2216;2266;1087;1060;67;2266;1;-22,33;1;5;1;7;1;0;0;0;0;
2025-06-06T13:15:00+02:00;3891;2538;610;2214;65;2537,67;1;-254,67;1;5;1;7;1;0;0;0;0;
2025-06-06T13:30:00+02:00;3590;5407;1175;109;66;5407;1;-750;1;5;1;7;1;0;0;0;0;
2025-06-06T13:45:00+02:00;4310;5075;774;211;67;5075;1;-202,67;1;5;1;7;1;0;0;0;0;
2025-06-06T14:00:00+02:00;4330;3739;413;1121;67;3739,33;1;-121,33;1;5;1;7;1;0;0;0;0;
2025-06-06T14:15:00+02:00;3770;3086;338;1026;65;3086,33;1;-7,67;1;5;1;7;1;0;0;0;0;
2025-06-06T14:30:00+02:00;2952;4084;1494;493;68;4084;1;-173,67;1;5;1;7;1;0;0;0;0;
2025-06-06T14:45:00+02:00;2681;1803;506;1397;65;1803;1;-11,33;1;5;1;7;1;0;0;0;0;
2025-06-06T15:00:00+02:00;307;2227;1726;0;68;2226,67;1;-198;1;5;1;7;1;0;0;0;0;
2025-06-06T15:15:00+02:00;503;935;565;149;69;934,33;1;-10,67;1;5;1;7;1;0;0;0;0;
2025-06-06T15:30:00+02:00;290;1165;873;0;71;1164,67;1;6,33;1;5;1;7;1;0;0;0;0;
2025-06-06T15:45:00+02:00;211;1362;1139;0;74;1361,67;1;-4,67;1;5,33;1;7;1;0;0;0;0;
2025-06-06T16:00:00+02:00;246;782;531;0;76;782;1;1,33;1;5;1;7;1;0;0;0;0;
2025-06-06T16:15:00+02:00;282;591;297;0;77;590,67;1;-4,33;1;5;1;7;1;0;0;0;0;
2025-06-06T16:30:00+02:00;262;769;501;0;78;769,33;1;2;1;5;1;7;1;0;0;0;0;
2025-06-06T16:45:00+02:00;234;1387;1120;0;80;1386,67;1;-24,67;1;5;1;7;1;0;0;0;0;
2025-06-06T17:00:00+02:00;358;1909;1534;0;84;1908,67;1;-9;1;5;1;7;1;0;0;0;0;
2025-06-06T17:15:00+02:00;606;1845;1247;0;87;1845,33;1;15,33;1;5;1;7;1;0;0;0;0;
2025-06-06T17:30:00+02:00;644;2324;1660;0;91;2323,67;1;-13;1;5;1;7;1;0;0;0;0;
2025-06-06T17:45:00+02:00;800;3223;1627;0;97;3222,67;1;-788;1;5;1;7;1;0;0;0;0;
2025-06-06T18:00:00+02:00;468;2378;18;0;100;2378;1;-1887,67;1;5;1;7;1;0;0;0;0;
2025-06-06T18:15:00+02:00;293;1436;11;0;100;1436;1;-1131;1;5;1;7;1;0;0;0;0;
2025-06-06T18:30:00+02:00;301;719;8;1;100;718,67;1;-410;1;5;1;7;1;0;0;0;0;
2025-06-06T18:45:00+02:00;353;498;2;6;100;497,67;1;-147;1;5;1;7;1;0;0;0;0;
2025-06-06T19:00:00+02:00;551;394;0;198;100;393,67;1;-49,67;1;5;1;7;1;0;0;0;0;
2025-06-06T19:15:00+02:00;1105;177;0;920;98;177;1;-12,33;1;5;1;7;1;0;0;0;0;
2025-06-06T19:30:00+02:00;1824;83;0;1807;94;82,67;1;-73;1;5;1;7;1;0;0;0;0;
2025-06-06T19:45:00+02:00;1599;61;0;1635;90;60,67;1;-103,67;1;5;1;7;1;0;0;0;0;
2025-06-06T20:00:00+02:00;648;35;0;529;87;35,33;1;77;1;5;1;7;1;0;0;0;0;
2025-06-06T20:15:00+02:00;506;19;0;473;86;18,67;1;7,33;1;5;1;7;1;0;0;0;0;
2025-06-06T20:30:00+02:00;509;2;0;506;84;1,67;1;-5,33;1;5;1;7;1;0;0;0;0;
2025-06-06T20:45:00+02:00;415;12;0;405;83;11,67;1;-8;1;5,33;1;7;1;0;0;0;0;
2025-06-06T21:00:00+02:00;445;6;0;452;82;6,33;1;-19,67;1;5;1;7;1;0;0;0;0;
2025-06-06T21:15:00+02:00;496;0;0;470;81;0,33;1;18,67;1;5,33;1;7;1;0;0;0;0;
2025-06-06T21:30:00+02:00;485;0;0;478;80;0,33;1;-1;1;5;1;7;1;0;0;0;0;
2025-06-06T21:45:00+02:00;411;1;0;403;79;0,67;1;0;0;5;1;7;1;0;0;0;0;
2025-06-06T22:00:00+02:00;356;1;0;361;78;1;1;-12,67;1;5;1;7;1;0;0;0;0;
2025-06-06T22:15:00+02:00;472;0;0;449;77;0;0;17,33;1;5;1;7;1;0;0;0;0;
2025-06-06T22:30:00+02:00;446;0;0;434;75;0;0;4,33;1;5;1;7;1;0;0;0;0;
2025-06-06T22:45:00+02:00;321;0;0;305;74;0;0;8;1;5;1;7;1;0;0;0;0;
2025-06-06T23:00:00+02:00;247;0;0;243;74;0;0;-2;1;5;1;7;1;0;0;0;0;
2025-06-06T23:15:00+02:00;262;0;0;260;73;0;0;-4,67;1;5;1;7;1;0;0;0;0;
2025-06-06T23:30:00+02:00;295;0;0;289;73;0;0;-1,33;1;5;1;7;1;0;0;0;0;
2025-06-06T23:45:00+02:00;266;0;0;269;72;0;0;-10;1;5,33;1;7;1;0;0;0;0;
2025-06-07T00:00:00+02:00;232;0;0;219;71;0;0;5;1;5;1;7;1;0;0;0;0;
2025-06-07T00:15:00+02:00;237;0;0;227;71;0;0;3;1;5;1;7;1;0;0;0;0;
2025-06-07T00:30:00+02:00;285;0;0;274;70;0;0;4,67;1;5;1;7;1;0;0;0;0;
2025-06-07T00:45:00+02:00;270;0;0;265;70;0;0;-2;1;5;1;7;1;0;0;0;0;
2025-06-07T01:00:00+02:00;254;0;0;243;69;0;0;4,67;1;5;1;7;1;0;0;0;0;
2025-06-07T01:15:00+02:00;223;0;0;216;69;0;0;-0,67;1;5;1;7;1;0;0;0;0;
2025-06-07T01:30:00+02:00;292;0;0;268;68;0;0;18,67;1;5;1;7;1;0;0;0;0;
2025-06-07T01:45:00+02:00;293;0;0;284;67;0;0;1,67;1;5;1;7;1;0;0;0;0;
2025-06-07T02:00:00+02:00;252;0;0;239;67;0;0;5,33;1;5;1;7;1;0;0;0;0;
2025-06-07T02:15:00+02:00;206;0;0;205;66;0;0;-5,67;1;5;1;7;1;0;0;0;0;
2025-06-07T02:30:00+02:00;275;0;0;269;66;0;0;0;0;5;1;7;1;0;0;0;0;
2025-06-07T02:45:00+02:00;278;0;0;255;65;0;0;14,33;1;5;1;7;1;0;0;0;0;
2025-06-07T03:00:00+02:00;422;0;0;413;65;0;0;2,33;1;16,33;1;174;1;0;0;0;0;
2025-06-07T03:15:00+02:00;2574;0;0;2560;60;0;0;7;1;29,67;1;2302,67;1;0;0;0;0;
2025-06-07T03:30:00+02:00;3166;0;0;3164;53;0;0;-4,67;1;45;1;2835;1;0;0;0;0;
2025-06-07T03:45:00+02:00;1426;0;0;1414;47;0;0;5,67;1;28,33;1;1108,67;1;0;0;0;0;
2025-06-07T04:00:00+02:00;244;0;0;241;46;0;0;-5;1;5;1;7;1;0;0;0;0;
2025-06-07T04:15:00+02:00;225;0;0;218;45;0;0;0;0;5;1;7;1;0;0;0;0;
2025-06-07T04:30:00+02:00;267;0;0;250;45;0;0;9,33;1;5;1;7;1;0;0;0;0;
2025-06-07T04:45:00+02:00;284;0;0;266;44;0;0;9,67;1;5;1;7;1;0;0;0;0;
2025-06-07T05:00:00+02:00;259;2;0;247;44;2;1;2,33;1;5;1;7;1;0;0;0;0;
2025-06-07T05:15:00+02:00;208;1;0;204;43;1,33;1;-4,67;1;5;1;7;1;0;0;0;0;
2025-06-07T05:30:00+02:00;250;1;0;253;42;1;1;-11,67;1;5;1;7;1;0;0;0;0;
2025-06-07T05:45:00+02:00;232;0;0;231;42;0,33;1;-6,33;1;5;1;7;1;0;0;0;0;
2025-06-07T06:00:00+02:00;221;6;0;209;41;6;1;-1;1;5;1;7;1;0;0;0;0;
2025-06-07T06:15:00+02:00;167;41;0;120;41;40,67;1;-0,67;1;5;1;7;1;0;0;0;0;
2025-06-07T06:30:00+02:00;206;96;0;119;41;96;1;-16,33;1;5;1;7;1;0;0;0;0;
2025-06-07T06:45:00+02:00;231;367;0;25;41;366,67;1;-166;1;5;1;7;1;0;0;0;0;
2025-06-07T07:00:00+02:00;177;573;0;23;41;573,33;1;-420,67;1;5;1;7;1;0;0;0;0;
2025-06-07T07:15:00+02:00;176;302;0;24;41;302;1;-154;1;5;1;7;1;0;0;0;0;
2025-06-07T07:30:00+02:00;242;249;0;42;41;248,67;1;-53,67;1;5;1;7;1;0;0;0;0;
2025-06-07T07:45:00+02:00;206;527;0;27;41;527,33;1;-349,33;1;5;1;7;1;0;0;0;0;
2025-06-07T08:00:00+02:00;185;569;0;24;40;568,67;1;-407,33;1;5;1;7;1;0;0;0;0;
2025-06-07T08:15:00+02:00;184;397;0;22;40;397,33;1;-239,67;1;5;1;7;1;0;0;0;0;
2025-06-07T08:30:00+02:00;228;342;0;34;40;341,67;1;-151,33;1;5;1;7;1;0;0;0;0;
2025-06-07T08:45:00+02:00;249;140;0;115;40;140;1;-13;1;5;1;7;1;0;0;0;0;
2025-06-07T09:00:00+02:00;298;146;0;145;40;146;1;-1,67;1;5;1;7;1;0;0;0;0;
2025-06-07T09:15:00+02:00;194;711;0;33;40;711,33;1;-552,67;1;5;1;7;1;0;0;0;0;
2025-06-07T09:30:00+02:00;219;2417;0;25;40;2416,67;1;-2224;1;5;1;7;1;0;0;0;0;
2025-06-07T09:45:00+02:00;235;877;0;24;40;876,67;1;-667;1;5;1;7;1;0;0;0;0;
2025-06-07T10:00:00+02:00;190;810;564;5;40;810;1;-56,67;1;5;1;7;1;0;0;0;0;
2025-06-07T10:15:00+02:00;394;1257;951;89;43;1257,33;1;4;1;5;1;7;1;0;0;0;0;
2025-06-07T10:30:00+02:00;1808;1286;452;977;41;1286,33;1;-12,67;1;5;1;7;1;0;0;0;0;
2025-06-07T10:45:00+02:00;978;1836;1064;221;43;1836,33;1;-14;1;5;1;7;1;0;0;0;0;
2025-06-07T11:00:00+02:00;640;2070;1421;0;47;2069,67;1;-1,67;1;5;1;7;1;0;0;0;0;
2025-06-07T11:15:00+02:00;458;705;270;28;48;704,67;1;-4,67;1;5;1;7;1;0;0;0;0;
2025-06-07T11:30:00+02:00;1864;557;95;1417;46;557,33;1;-19,33;1;5;1;7;1;0;0;0;0;
2025-06-07T11:45:00+02:00;479;734;437;153;45;734,33;1;33,67;1;5;1;7;1;0;0;0;0;
2025-06-07T12:00:00+02:00;299;624;321;8;46;624;1;-8,33;1;5;1;7;1;0;0;0;0;
2025-06-07T12:15:00+02:00;350;908;566;14;47;908;1;-13,67;1;5;1;7;1;0;0;0;0;
2025-06-07T12:30:00+02:00;598;782;438;229;48;782,33;1;28;1;5;1;7;1;0;0;0;0;
2025-06-07T12:45:00+02:00;1004;505;13;504;47;505,33;1;1,33;1;5;1;7;1;0;0;0;0;
2025-06-07T13:00:00+02:00;550;280;8;298;46;280;1;-31,67;1;5;1;7;1;0;0;0;0;
2025-06-07T13:15:00+02:00;365;504;165;36;46;503,67;1;-9;1;5;1;7;1;0;0;0;0;
2025-06-07T13:30:00+02:00;362;849;510;20;48;849;1;7;1;5;1;7;1;0;0;0;0;
2025-06-07T13:45:00+02:00;352;1156;789;0;48;1156;1;-8,33;1;5;1;7;1;0;0;0;0;
2025-06-07T14:00:00+02:00;348;1222;864;0;51;1222;1;-3,33;1;5;1;7;1;0;0;0;0;
2025-06-07T14:15:00+02:00;417;1235;823;21;53;1234,67;1;-22,33;1;5;1;7;1;0;0;0;0;
2025-06-07T14:30:00+02:00;364;1324;955;0;55;1323,67;1;2;1;5;1;7;1;0;0;0;0;
2025-06-07T14:45:00+02:00;319;1546;1225;0;58;1546,33;1;5,67;1;5;1;7;1;0;0;0;0;
2025-06-07T15:00:00+02:00;644;918;402;115;59;917,67;1;5,67;1;4,33;1;7;1;0;0;0;0;
2025-06-07T15:15:00+02:00;382;1061;683;0;60;1061;1;11;1;5;1;7;1;0;0;0;0;
2025-06-07T15:30:00+02:00;377;894;509;0;62;893,67;1;-0,67;1;5;1;7;1;0;0;0;0;
2025-06-07T15:45:00+02:00;334;1266;926;0;64;1266;1;0,67;1;5;1;7;1;0;0;0;0;
2025-06-07T16:00:00+02:00;338;874;533;14;66;874,33;1;-31,33;1;5;1;7;1;0;0;0;0;
2025-06-07T16:15:00+02:00;367;1846;1464;0;69;1846;1;-8;1;5;1;7;1;0;0;0;0;
2025-06-07T16:30:00+02:00;350;1728;1374;0;72;1728,33;1;2;1;5;1;7;1;0;0;0;0;
2025-06-07T16:45:00+02:00;337;1807;1452;0;76;1806,67;1;-10,33;1;5;1;21,67;1;0;0;0;0;
2025-06-07T17:00:00+02:00;455;2480;2018;0;79;2480;1;-7;1;5;1;70,33;1;0;0;0;0;
2025-06-07T17:15:00+02:00;406;4571;4076;0;88;4570,67;1;-82,67;1;5,33;1;45,33;1;0;0;0;0;
2025-06-07T17:30:00+02:00;395;3941;2969;0;96;3940,67;1;-591,67;1;5;1;7;1;0;0;0;0;
2025-06-07T17:45:00+02:00;836;3956;936;0;100;3956,33;1;-2187,33;1;19,33;1;351,67;1;0;0;0;0;
2025-06-07T18:00:00+02:00;2727;3305;9;428;99;3304,67;1;-998,33;1;31,33;1;2434,33;1;0;0;0;0;
2025-06-07T18:15:00+02:00;3425;3048;0;809;98;3048,33;1;-440;1;52,33;1;2823;1;0;0;0;0;
2025-06-07T18:30:00+02:00;3033;1645;16;1369;94;1645,33;1;30,33;1;44,67;1;1079;1;0;0;0;0;
2025-06-07T18:45:00+02:00;2699;2155;123;660;92;2155;1;5,33;1;20,33;1;503,33;1;0;0;0;0;
2025-06-07T19:00:00+02:00;3091;1640;0;1352;90;1640,33;1;92,67;1;20,67;1;1793,67;1;0;0;0;0;
2025-06-07T19:15:00+02:00;1901;1075;146;975;86;1075,33;1;-3,67;1;17,33;1;1042,67;1;0;0;0;0;
2025-06-07T19:30:00+02:00;713;870;161;12;86;869,67;1;-7,33;1;11;1;7;1;0;0;0;0;
2025-06-07T19:45:00+02:00;410;661;243;0;87;661,33;1;-1,67;1;11;1;7;1;0;0;0;0;
2025-06-07T20:00:00+02:00;1017;371;36;673;86;370,67;1;4,33;1;25,67;1;610;1;0;0;0;0;
2025-06-07T20:15:00+02:00;1137;206;0;911;84;205,67;1;12,67;1;12,67;1;337,67;1;0;0;0;0;
2025-06-07T20:30:00+02:00;408;80;0;308;83;79,67;1;13,33;1;11;1;7;1;0;0;0;0;
2025-06-07T20:45:00+02:00;308;20;0;298;82;19,67;1;-16;1;11;1;7;1;0;0;0;0;
2025-06-07T21:00:00+02:00;300;4;0;292;81;3,67;1;-3,67;1;11;1;7;1;0;0;0;0;
2025-06-07T21:15:00+02:00;407;2;0;406;80;2,33;1;-7,33;1;16;1;7,67;1;0;0;0;0;
2025-06-07T21:30:00+02:00;1097;0;0;1102;78;0,33;1;-12,67;1;21,33;1;687;1;0;0;0;0;
2025-06-07T21:45:00+02:00;774;0;0;770;76;0;0;-3,67;1;13,33;1;412;1;0;0;0;0;
2025-06-07T22:00:00+02:00;770;0;0;749;74;0,33;1;12,67;1;13;1;405,33;1;0;0;0;0;
2025-06-07T22:15:00+02:00;672;1;0;664;71;1,33;1;1,33;1;12,33;1;257;1;0;0;0;0;
2025-06-07T22:30:00+02:00;424;0;0;428;70;0;0;-12;1;5,33;1;7;1;0;0;0;0;
2025-06-07T22:45:00+02:00;493;0;0;480;69;0;0;5,67;1;5;1;7;1;0;0;0;0;
2025-06-07T23:00:00+02:00;393;0;0;383;68;0;0;3,33;1;5,33;1;7;1;0;0;0;0;
2025-06-07T23:15:00+02:00;319;0;0;312;67;0;0;0,33;1;5;1;7;1;0;0;0;0;
2025-06-07T23:30:00+02:00;258;0;0;245;66;0;0;5,67;1;5;1;7;1;0;0;0;0;
2025-06-07T23:45:00+02:00;257;0;0;254;66;0;0;-4,33;1;5;1;7;1;0;0;0;0;
2025-06-08T00:00:00+02:00;243;0;0;212;65;0;0;21,33;1;5;1;7;1;0;0;0;0;
2025-06-08T00:15:00+02:00;200;0;0;197;65;0;0;-4,33;1;5;1;7;1;0;0;0;0;
2025-06-08T00:30:00+02:00;282;0;0;268;64;0;0;6,33;1;5;1;7;1;0;0;0;0;
2025-06-08T00:45:00+02:00;301;0;0;275;63;0;0;18,67;1;5;1;7;1;0;0;0;0;
2025-06-08T01:00:00+02:00;243;0;0;238;63;0;0;-1;1;5;1;7;1;0;0;0;0;
2025-06-08T01:15:00+02:00;207;0;0;197;62;0;0;2;1;5;1;7;1;0;0;0;0;
2025-06-08T01:30:00+02:00;255;0;0;255;62;0;0;-7,67;1;5;1;7;1;0;0;0;0;
2025-06-08T01:45:00+02:00;256;0;0;251;61;0;0;-3;1;5;1;7;1;0;0;0;0;
2025-06-08T02:00:00+02:00;280;0;0;268;60;0;0;4,33;1;5;1;7;1;0;0;0;0;
2025-06-08T02:15:00+02:00;197;0;0;191;60;0;0;-1;1;5;1;7;1;0;0;0;0;
2025-06-08T02:30:00+02:00;226;0;0;215;59;0;0;2,33;1;8,67;1;7;1;0;0;0;0;
2025-06-08T02:45:00+02:00;771;0;0;758;58;0;0;6;1;25,67;1;491;1;0;0;0;0;
2025-06-08T03:00:00+02:00;1422;0;0;1432;55;0;0;-17,33;1;16,33;1;1178,33;1;0;0;0;0;
2025-06-08T03:15:00+02:00;1214;0;0;1206;51;0;0;1;1;16;1;981,67;1;0;0;0;0;
2025-06-08T03:30:00+02:00;640;0;0;627;50;0;0;5;1;14;1;411;1;0;0;0;0;
2025-06-08T03:45:00+02:00;481;0;0;486;48;0;0;-13,33;1;12,67;1;221,67;1;0;0;0;0;
2025-06-08T04:00:00+02:00;272;0;0;259;48;0;0;6;1;11;1;7;1;0;0;0;0;
2025-06-08T04:15:00+02:00;254;0;0;231;47;0;0;14,67;1;11;1;7;1;0;0;0;0;
2025-06-08T04:30:00+02:00;256;2;0;256;46;1,67;1;-9,33;1;17,67;1;32,67;1;0;0;0;0;
2025-06-08T04:45:00+02:00;1088;1;0;1082;44;0,67;1;-1,67;1;19;1;825,33;1;0;0;0;0;
2025-06-08T05:00:00+02:00;701;1;0;686;42;0,67;1;7,67;1;13;1;417,67;1;0;0;0;0;
2025-06-08T05:15:00+02:00;628;1;0;616;41;1,33;1;3;1;13;1;394,33;1;0;0;0;0;
2025-06-08T05:30:00+02:00;205;1;0;204;40;0,67;1;-6,67;1;10,67;1;7;1;0;0;0;0;
2025-06-08T05:45:00+02:00;275;2;0;279;39;1,67;1;-12,33;1;10,67;1;7;1;0;0;0;0;
2025-06-08T06:00:00+02:00;240;13;0;215;39;13;1;4,67;1;10,67;1;7;1;0;0;0;0;
2025-06-08T06:15:00+02:00;845;29;0;817;37;29;1;-7,33;1;24,67;1;682,33;1;0;0;0;0;
2025-06-08T06:30:00+02:00;625;78;0;551;35;77,67;1;-10;1;13;1;472,67;1;0;0;0;0;
2025-06-08T06:45:00+02:00;546;229;0;330;34;229;1;-19,67;1;12,67;1;338;1;0;0;0;0;
2025-06-08T07:00:00+02:00;209;456;0;20;34;456;1;-271;1;11;1;7;1;0;0;0;0;
2025-06-08T07:15:00+02:00;356;600;0;111;34;599,67;1;-357,33;1;21;1;181,33;1;0;0;0;0;
2025-06-08T07:30:00+02:00;2587;635;0;1943;31;635,33;1;1;1;33,33;1;2431;1;0;0;0;0;
2025-06-08T07:45:00+02:00;3050;773;0;2271;25;773;1;-1,33;1;49;1;2833;1;0;0;0;0;
2025-06-08T08:00:00+02:00;471;1145;0;90;23;1145,33;1;-766,67;1;21,33;1;238,67;1;0;0;0;0;
2025-06-08T08:15:00+02:00;711;1237;0;25;23;1237;1;-554,33;1;25,33;1;532;1;0;0;0;0;
2025-06-08T08:30:00+02:00;615;1414;0;27;23;1414;1;-826;1;13;1;442,33;1;0;0;0;0;
